Ticker,TradeId,EntryDate,ExitDate,EntryPrice,ExitPrice,HoldingDays,PnL_pct
SHRIPISTON.NS,1,2017-06-21,2017-08-04,843.49,981.5224571187051,32,16.364444998601655
SHRIPISTON.NS,2,2017-10-31,2017-11-13,943.09,927.9425732286185,10,-1.6061485935999278
SHRIPISTON.NS,3,2020-12-01,2020-12-18,289.52,275.84453333333335,14,-4.723496361794225
SHRIPISTON.NS,4,2021-01-18,2021-03-18,308.6,354.29276272411363,42,14.80646880236993
SHRIPISTON.NS,5,2021-03-23,2021-04-05,404.7,364.48824087136836,8,-9.936189554887974
SHRIPISTON.NS,6,2021-05-10,2021-05-17,399.88,359.42090813030126,5,-10.11780830991766
SHRIPISTON.NS,7,2021-06-17,2021-07-19,399.91,426.77040296367085,23,6.716611978612893
SHRIPISTON.NS,8,2021-07-28,2021-08-04,487.02,472.7452369685098,6,-2.9310424687877665
SHRIPISTON.NS,9,2022-07-25,2022-07-26,360.3,356.60339999999997,2,-1.025978351373868
SHRIPISTON.NS,10,2022-08-05,2022-08-24,383.91,378.40816775588775,12,-1.4331046974843789
SHRIPISTON.NS,11,2022-11-03,2022-12-27,418.05,527.1655054128373,38,26.101065760755244
SHRIPISTON.NS,12,2023-01-04,2023-01-19,651.21,581.9037988515479,12,-10.642680724874026
SHRIPISTON.NS,13,2023-04-10,2023-08-10,573.8,1274.540474892509,86,122.12277359576669
SHRIPISTON.NS,14,2023-10-18,2023-10-25,1090.97,1030.294430373316,5,-5.561616692180733
SHRIPISTON.NS,15,2023-12-21,2024-02-28,1202.68,1606.3684130031213,47,33.565737602946854
SHRIPISTON.NS,16,2024-03-22,2024-05-06,1923.74,1917.0455884080193,27,-0.34798941603234973
SHRIPISTON.NS,17,2024-07-31,2024-08-05,2016.05,1847.0630479919846,4,-8.382081397188331
SHRIPISTON.NS,18,2024-09-02,2024-10-03,2172.68,2116.734786769945,23,-2.574940314729037
SHRIPISTON.NS,19,2024-12-10,2024-12-20,2234.25,2033.8116375824736,9,-8.971169851964927
SHRIPISTON.NS,20,2025-05-08,2025-06-19,2113.66,2334.1547012895057,31,10.431890715134218
SHRIPISTON.NS,21,2025-08-19,2025-11-06,2597.92,2576.427296926878,54,-0.8273042693047477
SHRIPISTON.NS,22,2025-12-05,2026-01-12,2833.23,3083.3763703843347,26,8.82901742478848
