Ticker,TradeId,EntryDate,ExitDate,EntryPrice,ExitPrice,HoldingDays,PnL_pct
SHRIRAMFIN.NS,1,2006-10-30,2006-12-06,18.0,18.848392465293948,28,4.713291473855266
SHRIRAMFIN.NS,2,2007-01-08,2007-02-12,21.39,20.081522122626524,24,-6.117241128440752
SHRIRAMFIN.NS,3,2007-05-14,2007-07-27,19.67,23.721769860034698,55,20.598728317410757
SHRIRAMFIN.NS,4,2007-09-28,2007-10-17,30.1,30.29698232568832,13,0.6544263311904233
SHRIRAMFIN.NS,5,2007-10-29,2008-01-22,40.47,58.19683221538912,59,43.80240231131486
SHRIRAMFIN.NS,6,2009-05-13,2009-10-06,39.93,57.66345067295844,102,44.41134653883907
SHRIRAMFIN.NS,7,2009-11-11,2010-02-05,66.96,76.9119890866096,59,14.862588241651137
SHRIRAMFIN.NS,8,2010-03-29,2010-05-11,86.2,87.54602193979655,30,1.5615103709936695
SHRIRAMFIN.NS,9,2010-07-23,2010-08-31,101.55,115.03812304545926,28,13.282248198384305
SHRIRAMFIN.NS,10,2010-10-27,2010-11-19,130.0,129.61864999857116,16,-0.2933461549452633
SHRIRAMFIN.NS,11,2011-02-21,2011-02-22,122.99,121.50353333333335,2,-1.208607745887181
SHRIRAMFIN.NS,12,2011-03-03,2011-03-14,125.13,123.03466666666665,8,-1.6745251604997549
SHRIRAMFIN.NS,13,2012-08-24,2012-09-20,100.69,98.06216287707934,19,-2.609829300745509
SHRIRAMFIN.NS,14,2012-10-05,2012-10-25,106.03,100.46112944932729,14,-5.252165001106021
SHRIRAMFIN.NS,15,2012-11-30,2012-12-19,110.45,112.40229248547318,14,1.7675803399485557
SHRIRAMFIN.NS,16,2013-01-14,2013-01-24,130.84,122.15200754922775,9,-6.6401654316510665
SHRIRAMFIN.NS,17,2013-04-30,2013-06-11,122.85,125.93073599671841,30,2.5077216090504004
SHRIRAMFIN.NS,18,2013-12-18,2013-12-19,105.26,104.97973333333333,2,-0.26626132117297796
SHRIRAMFIN.NS,19,2013-12-24,2014-01-09,111.25,103.02381614704184,12,-7.394322564456772
SHRIRAMFIN.NS,20,2014-03-06,2014-04-29,103.27,123.54900799525434,35,19.63688195531553
SHRIRAMFIN.NS,21,2014-05-16,2014-06-16,141.9,151.87653048958245,22,7.030676877788896
SHRIRAMFIN.NS,22,2014-09-02,2014-09-17,160.8,152.84218075443945,12,-4.948892565647112
SHRIRAMFIN.NS,23,2014-11-07,2014-12-16,163.24,181.79197567354777,28,11.364846651278949
