Ticker,TradeId,EntryDate,ExitDate,EntryPrice,ExitPrice,HoldingDays,PnL_pct
NSE_METAL,1,2012-07-04,2012-07-09,2965.6,2894.522,4,-2.3967493930401935
NSE_METAL,2,2012-12-05,2012-12-13,2763.15,2728.0153333333333,7,-1.2715439504430386
NSE_METAL,3,2012-12-18,2013-01-17,2856.7,2812.14558795091,22,-1.5596461668740131
NSE_METAL,4,2013-09-19,2013-09-20,2172.1,2109.0853333333334,2,-2.9010941792121208
NSE_METAL,5,2013-10-10,2014-01-13,2195.95,2378.8174174875207,64,8.327485484073906
NSE_METAL,6,2014-03-26,2014-04-30,2391.55,2478.731216842407,22,3.6453854965359986
NSE_METAL,7,2014-05-14,2014-07-08,2727.85,3245.206743217906,40,18.965732837872544
NSE_METAL,8,2016-03-22,2016-05-11,1908.9,1931.2240057317379,32,1.169469628149079
NSE_METAL,9,2016-06-02,2016-06-24,2052.0,2051.3997428739954,17,-0.029252296588919847
NSE_METAL,10,2016-06-30,2016-09-12,2182.1,2534.329241033243,50,16.141755237305482
NSE_METAL,11,2016-10-10,2016-11-09,2710.4,2626.1074232286815,20,-3.109968151244046
NSE_METAL,12,2016-11-10,2016-11-16,2870.05,2634.1749929660828,4,-8.218498180655995
NSE_METAL,13,2017-01-11,2017-04-13,2954.8,3012.3195523489426,63,1.9466479067599292
NSE_METAL,14,2017-07-03,2017-08-11,3046.3,3198.0127809200894,30,4.980231130226479
NSE_METAL,15,2017-08-30,2017-09-25,3478.2,3467.6085278538444,19,-0.30451015312964785
NSE_METAL,16,2017-10-13,2017-11-14,3784.55,3772.0881078231723,22,-0.32928332765660007
NSE_METAL,17,2017-12-21,2018-02-02,3839.85,3946.359485997076,30,2.7737928824583227
NSE_METAL,18,2018-04-19,2018-04-24,3920.15,3811.0816666666665,4,-2.782248978568004
NSE_METAL,19,2018-09-07,2018-09-11,3699.75,3593.7560000000003,3,-2.864896276775449
NSE_METAL,20,2019-12-18,2020-01-22,2687.65,2756.170050818868,25,2.549440991902507
NSE_METAL,21,2020-08-05,2020-09-08,2263.8,2387.4082389264445,25,5.460210218501824
NSE_METAL,22,2020-10-21,2020-12-21,2416.05,2998.7303434184373,42,24.11706477177364
NSE_METAL,23,2021-01-04,2021-01-25,3424.6,3220.486705950751,15,-5.9602083177378065
NSE_METAL,24,2021-02-18,2021-03-19,3623.05,3696.829470452325,21,2.036391174627037
NSE_METAL,25,2021-04-01,2021-06-18,4189.15,5054.119015072253,48,20.64784061378212
NSE_METAL,26,2021-07-16,2021-08-20,5391.3,5496.039902893739,24,1.9427578300917938
NSE_METAL,27,2021-10-13,2021-10-22,5914.65,5757.263510442572,7,-2.6609603198401923
NSE_METAL,28,2022-01-13,2022-01-24,5882.75,5575.713000000001,8,-5.219276698822818
NSE_METAL,29,2022-02-09,2022-02-15,5985.0,5633.5453333333335,5,-5.872258423837369
NSE_METAL,30,2022-03-02,2022-04-25,6136.7,6355.352596960493,36,3.5630321990726874
NSE_METAL,31,2022-08-10,2022-08-23,5759.6,5661.992333333334,9,-1.6946952334652887
NSE_METAL,32,2022-09-06,2022-09-26,6064.7,5862.81786663794,15,-3.3288065916213485
NSE_METAL,33,2022-11-04,2022-12-23,6324.15,6445.689836246985,35,1.9218367092334154
NSE_METAL,34,2023-01-02,2023-01-27,6886.65,6562.622035811687,19,-4.705160915514983
NSE_METAL,35,2023-06-14,2023-06-23,6214.75,6076.938,8,-2.2174986926264113
NSE_METAL,36,2023-07-06,2023-10-09,6325.35,6681.855362241539,65,5.636136533812974
NSE_METAL,37,2023-11-21,2024-01-18,6854.2,7590.0926491898,40,10.736375495167927
NSE_METAL,38,2024-02-02,2024-02-13,8078.25,7720.421775162632,8,-4.429526504346462
NSE_METAL,39,2024-04-01,2024-06-04,8562.7,9250.960568956585,43,8.037891891069222
NSE_METAL,40,2024-09-24,2024-10-22,9735.4,9480.061279094842,20,-2.6227861300527766
NSE_METAL,41,2024-12-10,2024-12-11,9475.35,9465.038,2,-0.10882975299065362
NSE_METAL,42,2025-03-19,2025-04-01,9148.55,9022.286666666667,9,-1.3801458518927308
NSE_METAL,43,2025-05-14,2025-06-19,9052.1,9048.494697500144,27,-0.03982835474482614
NSE_METAL,44,2025-07-02,2025-08-01,9699.2,9187.371407720828,23,-5.277018643590944
NSE_METAL,45,2025-09-03,2025-11-07,9676.4,10201.342438840767,45,5.42497663222653
NSE_METAL,46,2025-12-22,2026-02-02,10669.0,11562.695144795747,27,8.376559610045433
