Ticker,TradeId,EntryDate,ExitDate,EntryPrice,ExitPrice,HoldingDays,PnL_pct
BHEL.NS,1,2006-08-16,2006-09-12,118.66,116.0171023577485,20,-2.2272860629121
BHEL.NS,2,2006-09-26,2006-12-11,125.68,130.14649803157064,52,3.5538653974941417
BHEL.NS,3,2007-04-04,2007-05-11,125.21,127.50635421070349,25,1.8340022447915487
BHEL.NS,4,2007-05-17,2007-07-27,139.64,175.2546067073176,52,25.504588017271285
BHEL.NS,5,2007-08-27,2007-10-17,193.16,229.37915539818127,37,18.7508570087913
BHEL.NS,6,2007-10-29,2007-11-21,279.16,271.2837330673091,17,-2.8214167261394727
BHEL.NS,7,2008-02-28,2008-02-29,250.04,237.62373333333338,2,-4.965712152722211
BHEL.NS,8,2009-03-25,2009-05-11,160.58,171.35813406009672,29,6.712002777492031
BHEL.NS,9,2009-05-18,2009-06-17,218.3,225.70156075640912,23,3.3905454678924007
BHEL.NS,10,2009-07-20,2009-08-10,246.66,232.13018552090216,16,-5.890624535432513
BHEL.NS,11,2009-10-01,2009-10-27,255.59,252.48707220368374,17,-1.2140255081639602
BHEL.NS,12,2009-12-11,2010-01-21,257.82,249.15855061291202,27,-3.3594947587805333
BHEL.NS,13,2010-04-06,2010-05-07,275.41,261.098934794359,23,-5.196276535216949
BHEL.NS,14,2010-06-21,2010-07-05,268.87,259.4376666666667,11,-3.508139001500094
BHEL.NS,15,2010-10-01,2010-10-18,284.46,274.4521472042297,12,-3.518193347314317
BHEL.NS,16,2012-09-21,2012-10-05,134.77,133.82380927911333,10,-0.7020781486136946
BHEL.NS,17,2013-11-29,2013-12-16,93.79,91.95853333333332,12,-1.9527312790987152
BHEL.NS,18,2013-12-30,2014-01-08,107.62,97.56209943217688,8,-9.345754105020559
BHEL.NS,19,2014-03-06,2014-04-04,104.87,110.45431184533628,21,5.324985072314554
BHEL.NS,20,2014-05-12,2014-06-12,120.17,146.1686251421092,24,21.6348715503946
BHEL.NS,21,2014-10-21,2014-12-10,145.24,155.75010392266003,33,7.236370092715521
BHEL.NS,22,2015-01-19,2015-02-06,171.18,164.78447262504338,14,-3.7361417075339576
BHEL.NS,23,2015-07-09,2015-08-07,161.32,163.7568795924437,22,1.5105873992336454
BHEL.NS,24,2016-07-25,2016-08-02,90.17,84.82553412247081,7,-5.927099786546732
BHEL.NS,25,2016-09-07,2016-09-26,97.73,88.00901177264488,13,-9.946780136452595
BHEL.NS,26,2017-01-27,2017-05-18,85.69,103.10163622861675,75,20.319332744330445
BHEL.NS,27,2018-01-01,2018-02-02,88.61,90.24393102995334,24,1.8439578263777738
BHEL.NS,28,2018-04-11,2018-04-12,85.07,85.02093333333335,2,-0.05767799067432357
BHEL.NS,29,2018-12-31,2019-01-03,69.55,68.41513333333333,4,-1.6317277737838496
BHEL.NS,30,2019-04-01,2019-04-26,73.2,68.41103248786996,18,-6.542305344439948
BHEL.NS,31,2019-06-26,2019-07-08,72.47,66.3926260845845,9,-8.38605480256036
BHEL.NS,32,2020-06-24,2020-07-15,35.87,36.747667875455335,16,2.4468019945785824
BHEL.NS,33,2020-08-21,2020-09-01,40.11,36.9838817418667,8,-7.793862523393908
BHEL.NS,34,2020-11-27,2020-12-21,32.42,32.9762,16,1.7156076495990034
BHEL.NS,35,2021-01-01,2021-01-25,38.19,36.21278866227373,17,-5.177301224734923
BHEL.NS,36,2021-02-05,2021-02-09,42.97,37.92194878242102,3,-11.747850168906167
BHEL.NS,37,2021-02-25,2021-03-25,46.53,47.17137512182958,20,1.3784120391781125
BHEL.NS,38,2021-05-03,2021-06-14,52.79,69.76082005745805,30,32.14779325148333
BHEL.NS,39,2021-09-28,2021-10-29,59.55,64.73989362164912,23,8.715186602265526
BHEL.NS,40,2022-07-21,2022-07-22,52.74,51.998400000000004,2,-1.4061433447098943
BHEL.NS,41,2022-08-18,2022-08-22,55.46,51.671758300645344,3,-6.830583662738292
BHEL.NS,42,2022-08-25,2022-09-26,56.69,56.54156718397098,22,-0.2618324502187594
BHEL.NS,43,2022-10-18,2022-12-22,67.73,78.86645223783212,46,16.442421730152248
BHEL.NS,44,2023-03-08,2023-03-24,77.51,71.56006666666667,13,-7.676342837483335
BHEL.NS,45,2023-04-25,2023-05-29,76.57,77.58072502066818,24,1.3200013329870575
BHEL.NS,46,2023-06-05,2023-08-07,85.01,95.32506192393085,45,12.133939447042513
BHEL.NS,47,2023-08-22,2023-09-13,110.72,122.26585203327936,17,10.427973295953178
BHEL.NS,48,2023-11-13,2023-12-21,136.1,167.23138406823884,27,22.873904532137285
BHEL.NS,49,2023-12-28,2024-01-23,192.03,201.1397420712651,18,4.743916091894542
BHEL.NS,50,2024-01-30,2024-02-13,227.28,210.22809946620748,11,-7.502596151791852
BHEL.NS,51,2024-03-04,2024-03-13,263.77,230.29704419137292,7,-12.690205788613968
BHEL.NS,52,2024-04-10,2024-05-09,261.73,270.82414311799323,19,3.474627714818023
BHEL.NS,53,2024-05-21,2024-06-04,318.26,285.9689785530201,11,-10.146113695399947
BHEL.NS,54,2024-07-03,2024-07-19,310.39,301.77648628435674,12,-2.7750616049625476
