Ticker,TradeId,EntryDate,ExitDate,EntryPrice,ExitPrice,HoldingDays,PnL_pct
MAHABANK.NS,1,2006-08-30,2006-08-31,16.96,16.463866666666668,2,-2.9253144654088024
MAHABANK.NS,2,2006-09-01,2006-09-11,17.28,16.3196,7,-5.557870370370369
MAHABANK.NS,3,2006-09-18,2006-11-06,18.78,21.056338642285116,33,12.121079032402102
MAHABANK.NS,4,2006-11-23,2006-12-26,24.62,23.39386317450621,23,-4.9802470572452995
MAHABANK.NS,5,2007-01-03,2007-01-23,26.06,27.304986841986633,15,4.777386193348558
MAHABANK.NS,6,2007-05-16,2007-08-01,29.41,33.969345910728116,56,15.502706258851124
MAHABANK.NS,7,2007-09-19,2007-10-08,38.42,36.73762250628754,13,-4.378910707216185
MAHABANK.NS,8,2007-11-05,2007-12-18,42.38,49.609651008152774,31,17.05911044868516
MAHABANK.NS,9,2008-01-02,2008-01-11,59.28,54.27396552242266,8,-8.444727526277571
MAHABANK.NS,10,2009-05-18,2009-07-08,20.41,26.047924713296187,38,27.623344994101846
MAHABANK.NS,11,2009-07-23,2009-10-27,30.09,32.45902945963358,65,7.873145429157782
MAHABANK.NS,12,2009-11-23,2009-12-29,35.45,33.620990378106065,25,-5.159406549771335
MAHABANK.NS,13,2010-01-20,2010-01-22,40.8,36.72113644497364,3,-9.997214595652842
MAHABANK.NS,14,2010-06-01,2010-09-22,42.89,49.650120850467744,81,15.761531476959064
MAHABANK.NS,15,2010-10-05,2010-11-12,55.8,55.81208192415344,28,0.021652193823372766
MAHABANK.NS,16,2012-02-02,2012-02-03,37.66,36.8652,2,-2.110462028677629
MAHABANK.NS,17,2012-02-06,2012-02-27,38.08,38.878985162575525,15,2.0981753218895127
MAHABANK.NS,18,2012-06-07,2012-07-16,39.29,37.79675949238419,28,-3.8005612308877805
MAHABANK.NS,19,2012-09-18,2012-09-20,38.3,38.2222,2,-0.2031331592689199
MAHABANK.NS,20,2012-09-28,2012-10-03,39.77,38.053200000000004,3,-4.316821724918278
MAHABANK.NS,21,2012-12-04,2013-01-11,45.5,47.100695043947894,28,3.5180110855997677
MAHABANK.NS,22,2013-04-29,2013-06-03,44.67,43.806733333333334,25,-1.932542347586004
MAHABANK.NS,23,2014-05-19,2014-06-13,36.4,40.16354665411902,20,10.339413884942358
MAHABANK.NS,24,2015-05-15,2015-05-18,35.04,34.598,2,-1.2614155251141557
MAHABANK.NS,25,2016-06-16,2016-08-02,26.62,27.62376766569827,33,3.770727519527685
MAHABANK.NS,26,2016-09-08,2016-09-29,28.57,26.60837129247483,15,-6.866043778527028
MAHABANK.NS,27,2016-12-19,2016-12-20,26.84,26.684,2,-0.5812220566318882
MAHABANK.NS,28,2017-01-30,2017-03-06,28.01,28.91516490541405,25,3.2315776701679644
MAHABANK.NS,29,2017-04-28,2017-05-12,31.61,30.16586177657979,10,-4.568611905789974
MAHABANK.NS,30,2017-10-25,2017-10-26,25.76,25.642400000000002,2,-0.45652173913043276
MAHABANK.NS,31,2018-10-30,2018-11-30,12.05,11.236833151934297,22,-6.748272598055633
MAHABANK.NS,32,2018-12-19,2019-01-22,12.83,12.194108644305564,24,-4.95628492357316
MAHABANK.NS,33,2019-04-01,2019-05-03,12.4,14.257746631925725,21,14.98182767682036
MAHABANK.NS,34,2019-12-26,2019-12-27,11.53,11.332666666666666,2,-1.7114773055796437
MAHABANK.NS,35,2020-01-20,2020-01-29,12.44,11.162196777479684,8,-10.271730084568453
MAHABANK.NS,36,2020-06-15,2020-06-16,9.76,9.501000000000001,2,-2.6536885245901494
MAHABANK.NS,37,2020-08-21,2020-09-01,12.31,11.24052621514848,8,-8.687845530881567
MAHABANK.NS,38,2020-12-03,2020-12-18,11.32,11.568623775453547,12,2.1963231047133123
MAHABANK.NS,39,2021-01-19,2021-01-25,13.75,12.271010558594108,5,-10.756286846588303
MAHABANK.NS,40,2021-02-16,2021-03-17,16.52,17.866971198257197,21,8.153578681944293
MAHABANK.NS,41,2021-04-13,2021-04-22,23.41,19.457403698876178,6,-16.88422170492876
MAHABANK.NS,42,2021-06-04,2021-06-09,25.19,22.299634553049405,4,-11.474257431324322
MAHABANK.NS,43,2022-01-19,2022-01-21,18.69,17.9842,3,-3.7763509898341354
MAHABANK.NS,44,2022-07-21,2022-07-22,15.68,15.648733333333332,2,-0.19940476190476544
MAHABANK.NS,45,2022-08-02,2022-08-03,15.99,15.566266666666667,2,-2.649989576818842
MAHABANK.NS,46,2022-09-14,2022-09-23,17.42,16.150850764112903,8,-7.285586887985642
MAHABANK.NS,47,2022-10-21,2022-12-21,17.74,26.403640032808934,42,48.83675328528149
MAHABANK.NS,48,2023-04-13,2023-06-09,24.68,27.445807275505587,40,11.206674536084225
MAHABANK.NS,49,2023-07-06,2023-09-13,30.19,37.511238819249265,49,24.25054262752323
MAHABANK.NS,50,2023-09-15,2023-10-20,42.15,41.35671339036563,24,-1.8820560133674298
MAHABANK.NS,51,2024-01-15,2024-02-12,47.11,53.40417918428552,19,13.36060111289645
MAHABANK.NS,52,2024-04-01,2024-04-15,60.89,55.49365527689295,10,-8.862448223200934
MAHABANK.NS,53,2024-04-29,2024-05-09,66.41,59.62127622499776,8,-10.222442064451498
MAHABANK.NS,54,2024-06-03,2024-06-04,69.29,62.53260013221177,2,-9.752345024950552
MAHABANK.NS,55,2024-07-15,2024-07-23,65.7,61.06984051498724,6,-7.047426917827643
MAHABANK.NS,56,2025-05-19,2025-08-01,52.31,53.83935751092091,55,2.923642727816689
MAHABANK.NS,57,2025-09-17,2025-12-02,56.45,56.253018194198916,52,-0.3489491688238924
MAHABANK.NS,58,2025-12-30,2026-02-02,59.6,61.568944590311844,24,3.3035983058923533
