Ticker,TradeId,EntryDate,ExitDate,EntryPrice,ExitPrice,HoldingDays,PnL_pct
LAURUSLABS.NS,1,2017-12-21,2017-12-22,108.97,107.55713333333333,2,-1.2965648037686273
LAURUSLABS.NS,2,2019-09-26,2019-10-01,71.44,69.3306,4,-2.952687569988793
LAURUSLABS.NS,3,2019-11-01,2019-11-14,73.71,68.9026,9,-6.522045855379171
LAURUSLABS.NS,4,2019-12-19,2020-02-19,72.38,80.19962536982023,44,10.803571939513997
LAURUSLABS.NS,5,2020-04-21,2020-05-08,89.18,85.9848319729313,13,-3.5828302613463823
LAURUSLABS.NS,6,2020-06-15,2020-06-29,99.46,99.81634342891728,11,0.35827813082373283
LAURUSLABS.NS,7,2020-07-10,2020-08-31,117.21,207.6421623008921,37,77.15396493549365
LAURUSLABS.NS,8,2020-09-14,2020-09-24,260.75,249.26446360057957,9,-4.404807823363538
LAURUSLABS.NS,9,2020-10-06,2020-11-02,305.04,297.02850959911024,20,-2.6263737217708445
LAURUSLABS.NS,10,2020-12-01,2020-12-21,317.47,310.80950266283304,15,-2.0979926724310918
LAURUSLABS.NS,11,2021-01-14,2021-01-29,360.63,344.03623158158103,11,-4.601327792590456
LAURUSLABS.NS,12,2021-04-06,2021-07-27,390.38,626.7448272253745,77,60.54737108083778
LAURUSLABS.NS,13,2021-08-09,2021-08-23,693.16,628.993309874786,10,-9.257125357091295
LAURUSLABS.NS,14,2022-03-11,2022-04-26,570.8,571.1064700980354,30,0.053691327616581526
LAURUSLABS.NS,15,2022-08-04,2022-09-12,538.26,540.9950666666666,25,0.5081311386071091
LAURUSLABS.NS,16,2023-06-13,2023-07-13,358.28,343.0844924512287,22,-4.241238011826303
LAURUSLABS.NS,17,2023-08-03,2023-09-12,382.41,383.0015638189602,28,0.1546936060668383
LAURUSLABS.NS,18,2023-12-07,2024-01-18,388.52,399.67705559951224,30,2.871681148850062
LAURUSLABS.NS,19,2024-03-04,2024-03-13,415.91,393.68095845696894,7,-5.344675901765066
LAURUSLABS.NS,20,2024-04-03,2024-05-30,438.12,425.81984912877965,38,-2.8074844497444427
LAURUSLABS.NS,21,2024-07-04,2024-07-19,453.09,439.0074618836118,11,-3.1081105556044384
LAURUSLABS.NS,22,2024-08-30,2024-09-19,468.74,464.25339336464003,15,-0.9571631683577199
LAURUSLABS.NS,23,2024-10-28,2025-01-13,490.72,570.7884349243519,53,16.316521626253643
LAURUSLABS.NS,24,2025-02-05,2025-02-14,629.72,562.2187794138842,8,-10.719243566365332
LAURUSLABS.NS,25,2025-03-19,2025-04-04,604.77,573.4643480787576,12,-5.176455829694334
LAURUSLABS.NS,26,2025-04-21,2025-05-09,638.95,578.5114814061134,14,-9.4590372633049
LAURUSLABS.NS,27,2025-06-09,2025-08-06,666.8,829.2801211171642,43,24.367144738626912
LAURUSLABS.NS,28,2025-09-08,2025-09-26,894.46,869.7857778965321,15,-2.758560707406476
LAURUSLABS.NS,29,2025-10-23,2026-01-12,933.63,1045.6090534965294,56,11.993943371199451
