Ticker,TradeId,EntryDate,ExitDate,EntryPrice,ExitPrice,HoldingDays,PnL_pct
NSE_BANK,1,2009-04-13,2009-04-15,4817.94,4802.096533333333,2,-0.3288431708710828
NSE_BANK,2,2009-05-04,2009-07-06,5503.99,7036.380049273168,46,27.841439560630892
NSE_BANK,3,2009-09-07,2009-10-27,7650.56,8794.718131798092,32,14.955220687088156
NSE_BANK,4,2010-03-08,2010-05-07,9145.84,9334.612942738588,42,2.064030671196823
NSE_BANK,5,2010-06-21,2010-10-27,9757.94,12124.991408473492,92,24.25769587098805
NSE_BANK,6,2010-11-03,2010-11-18,12891.65,12329.835230567502,10,-4.357974110625855
NSE_BANK,7,2011-03-30,2011-04-11,11765.06,11571.794466666666,9,-1.6427075878349386
NSE_BANK,8,2011-06-29,2011-07-12,11153.22,11040.183066666666,10,-1.0134914700268878
NSE_BANK,9,2012-01-24,2012-01-30,9833.89,9662.089933333333,4,-1.7470204229116524
NSE_BANK,10,2012-02-02,2012-02-27,9991.93,10257.59684581177,17,2.658814121113431
NSE_BANK,11,2012-06-29,2012-07-26,10340.53,10107.181849923494,20,-2.256636265999001
NSE_BANK,12,2012-09-14,2012-10-05,10642.78,10752.632825737042,14,1.032181683141451
NSE_BANK,13,2012-11-07,2013-02-07,11665.36,12306.647446412251,62,5.497365245583938
NSE_BANK,14,2013-04-17,2013-05-31,11980.91,12478.251139440874,30,4.151113224628798
NSE_BANK,15,2013-10-29,2013-11-07,11241.52,11114.079333333333,7,-1.1336604539836899
NSE_BANK,16,2013-12-05,2013-12-18,11664.96,11140.613320507715,10,-4.495057672656265
NSE_BANK,17,2014-03-04,2014-07-10,10928.92,14811.877456562803,87,35.52919644908008
NSE_BANK,18,2014-08-21,2014-09-25,15662.02,15558.609134823606,25,-0.6602651840336975
NSE_BANK,19,2014-10-21,2014-12-17,16427.06,17753.694074213407,38,8.075906913430677
NSE_BANK,20,2015-01-02,2015-02-04,19057.58,19182.14153218953,23,0.6536062406114915
NSE_BANK,21,2015-07-01,2015-07-02,18581.38,18532.806733333335,2,-0.26140828435060426
NSE_BANK,22,2015-07-06,2015-07-08,18824.93,18558.45406666667,3,-1.4155480702097236
NSE_BANK,23,2015-07-16,2015-07-22,19167.83,18630.317333333332,5,-2.8042437076428017
NSE_BANK,24,2016-07-28,2016-12-23,19076.33,17835.598466666666,12,-6.504036852651088
NSE_BANK,25,2017-01-11,2017-08-10,18829.78,23917.479553278954,145,27.01943173674337
NSE_BANK,26,2017-09-18,2017-09-25,25046.61,24035.882174595536,6,-4.035387724743847
NSE_BANK,27,2017-10-25,2017-12-06,25035.61,24903.251964304643,31,-0.5286790922823813
NSE_BANK,28,2018-01-15,2018-02-05,26068.9,26049.711179107122,15,-0.0736080958263657
NSE_BANK,29,2018-04-30,2018-09-05,25531.3,27285.81457882651,90,6.8720142680807905
NSE_BANK,30,2018-11-27,2018-12-06,26442.79,26432.412866666666,8,-0.03924371570978411
NSE_BANK,31,2018-12-18,2018-12-26,27174.38,26500.97853333333,6,-2.4780748140957396
NSE_BANK,32,2019-01-08,2019-01-28,27509.18,26642.7568,15,-3.1495784316362796
NSE_BANK,33,2019-03-06,2019-05-08,27625.33,29194.672348648495,40,5.680809418922754
NSE_BANK,34,2019-05-20,2019-07-19,30759.34,30109.61825637841,44,-2.1122746574588094
NSE_BANK,35,2019-11-06,2020-01-08,30609.24,31020.99615525201,43,1.3452021521998232
NSE_BANK,36,2020-10-08,2020-12-22,23191.08,29168.23916746509,52,25.77352657774061
NSE_BANK,37,2020-12-29,2021-01-27,31322.14,30929.573377908866,20,-1.253319926707222
NSE_BANK,38,2021-02-01,2021-03-15,33088.67,34628.68451713515,30,4.654204950320319
NSE_BANK,39,2021-05-21,2021-07-20,34606.5,34379.45326833693,43,-0.6560811745281016
NSE_BANK,40,2021-08-04,2021-10-29,36027.63,38634.833570163704,60,7.236677988987084
NSE_BANK,41,2022-01-05,2022-01-24,37695.46,36825.71599999999,14,-2.3072911167551906
NSE_BANK,42,2022-02-02,2022-02-14,39330.04,37127.082533333334,9,-5.601208304559738
NSE_BANK,43,2022-07-28,2022-09-26,37377.71,39136.69885471442,40,4.705983471738697
NSE_BANK,44,2022-10-24,2022-12-21,41304.42,42390.50237463787,41,2.6294579965966687
NSE_BANK,45,2023-04-12,2023-08-03,41557.95,44291.723870504735,79,6.578221183924467
NSE_BANK,46,2023-09-08,2023-10-04,45156.4,44121.384645492806,17,-2.2920679117626634
NSE_BANK,47,2023-11-29,2024-01-17,44566.45,46421.41334191148,34,4.162241645703177
NSE_BANK,48,2024-03-04,2024-06-04,47456.1,48055.67610450976,60,1.263433161405511
NSE_BANK,49,2024-06-19,2024-07-25,51398.05,50739.31203690907,26,-1.2816399904100144
NSE_BANK,50,2024-09-03,2024-10-04,51689.1,51511.043869045876,23,-0.34447520067891035
NSE_BANK,51,2024-12-04,2024-12-19,53266.9,51405.121,12,-3.4951893201969746
NSE_BANK,52,2025-04-15,2025-08-05,52379.5,55406.52710476185,79,5.779030164018082
NSE_BANK,53,2025-10-06,2026-02-02,56104.85,58066.396242698305,80,3.4962151092076827
