Date,Open,High,Low,Close,Volume,SMA150,DonchianLow15,ATR14,StopLoss,MA30,DonchianHigh20,DonchianHigh20_prev,BuyCall,EntryPrice,StopLoss_Entry
2023-12-26,356.89,374.62,356.89,368.29,464401,,318.33,19.04,330.96,362.16,376.31,382.89,0,,
2023-12-27,371.08,375.57,358.98,369.69,343578,,318.33,18.86,331.98,361.61,375.57,376.31,0,,
2023-12-28,370.09,371.63,359.68,367.6,321445,,318.33,18.37,330.97,360.57,375.57,375.57,0,,
2023-12-29,367.65,371.63,363.96,366.75,315761,,318.33,17.61,330.93,359.76,375.57,375.57,0,,
2024-01-01,368.64,373.43,363.21,366.85,235647,,318.33,17.08,331.34,359.06,375.57,375.57,0,,
2024-01-02,367.65,384.63,363.71,377.61,698090,,318.33,17.35,338.1,358.98,384.63,375.57,1,377.61,338.1
2024-01-03,379.6,382.39,371.63,372.33,169192,,318.83,16.88,335.17,358.33,384.63,384.63,0,,
2024-01-04,378.61,390.56,374.27,382.99,585023,,330.68,16.98,345.94,358.16,390.56,384.63,0,,
2024-01-05,383.54,386.58,371.38,375.77,381206,,331.38,16.85,341.6,357.89,390.56,390.56,0,,
2024-01-08,385.38,410.39,385.28,401.77,1538113,,343.78,18.12,361.65,358.54,410.39,390.56,1,401.77,361.65
2024-01-09,402.37,404.46,390.56,395.69,559441,,345.78,17.82,358.6,359.3,410.39,410.39,0,,
