Ticker,TradeId,EntryDate,ExitDate,EntryPrice,ExitPrice,HoldingDays,PnL_pct
ETERNAL.NS,1,2022-10-07,2022-10-11,69.55,65.75200000000001,3,-5.460819554277481
ETERNAL.NS,2,2022-11-11,2022-11-21,72.8,65.35508512948913,7,-10.226531415536911
ETERNAL.NS,3,2023-04-27,2023-10-26,60.7,103.95721140261544,110,71.26393970776843
ETERNAL.NS,4,2023-11-03,2024-01-17,116.5,127.35577243698394,51,9.318259602561323
ETERNAL.NS,5,2024-02-02,2024-03-11,143.8,154.60010446433625,26,7.510503799955662
ETERNAL.NS,6,2024-03-26,2024-05-07,182.6,183.18317449495063,27,0.3193726697429573
ETERNAL.NS,7,2024-06-19,2024-07-23,198.49,207.89084516374146,24,4.736180746506852
ETERNAL.NS,8,2024-08-01,2024-09-02,234.09,243.0886411561153,21,3.844094645698363
ETERNAL.NS,9,2024-09-12,2024-10-04,283.9,264.64033186504304,16,-6.783962005972858
ETERNAL.NS,10,2024-11-27,2024-12-20,284.72,275.9713077671318,18,-3.0727354006983076
ETERNAL.NS,11,2025-05-16,2025-05-19,245.76,244.86726666666664,2,-0.36325412326389717
ETERNAL.NS,12,2025-06-05,2025-09-26,256.56,322.5805795552542,80,25.73299795574298
ETERNAL.NS,13,2025-10-09,2025-10-23,345.5,330.19697467866735,10,-4.42924032455359
