2026-02-02 04:05:11,748 INFO Shriram Finance (SHRIRAMFIN.NS): downloading 2026-01-24 to 2026-01-26 (inclusive)
2026-02-02 04:05:11,918 INFO Shriram Finance (SHRIRAMFIN.NS): no new data returned for 2026-01-24 to 2026-01-26
2026-02-02 04:05:11,961 INFO Shriram Pistons (SHRIPISTON.NS): downloading 2026-01-24 to 2026-01-26 (inclusive)
2026-02-02 04:05:12,234 INFO Shriram Pistons (SHRIPISTON.NS): no new data returned for 2026-01-24 to 2026-01-26
2026-02-02 04:05:12,283 INFO Nifty 50 Index (^NSEI): downloading 2026-01-24 to 2026-01-26 (inclusive)
2026-02-02 04:05:12,402 INFO Nifty 50 Index (^NSEI): no new data returned for 2026-01-24 to 2026-01-26
2026-02-02 04:05:12,428 INFO Blue Jet Healthcare (BLUEJET.NS): downloading 2026-01-24 to 2026-01-26 (inclusive)
2026-02-02 04:05:12,690 INFO Blue Jet Healthcare (BLUEJET.NS): no new data returned for 2026-01-24 to 2026-01-26
2026-02-02 04:05:12,722 INFO Windlas Biotech (WINDLAS.NS): downloading 2026-01-24 to 2026-01-26 (inclusive)
2026-02-02 04:05:13,006 INFO Windlas Biotech (WINDLAS.NS): no new data returned for 2026-01-24 to 2026-01-26
2026-02-02 04:05:23,032 INFO Fusion Finance (FUSION.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:24,614 INFO SGS (SYRMA.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:25,651 INFO Reliance (RELIANCE.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:26,813 INFO Tatva Chintan (TATVA.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:27,871 INFO Zomato (ZOMATO.NS): downloading 2016-01-30 to 2026-01-27 (inclusive)
2026-02-02 04:05:28,779 INFO Zomato (ZOMATO.NS): no new data returned for 2016-01-30 to 2026-01-27
2026-02-02 04:05:28,835 INFO Gabriel (GABRIEL.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:29,914 INFO Narayan Rudra (NH.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:30,886 INFO Laurus Labs (LAURUSLABS.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:32,283 INFO BHEL (BHEL.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:33,340 INFO Bank of Maharashtra (MAHABANK.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:34,372 INFO Shriram Finance (SHRIRAMFIN.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:35,413 INFO Shriram Pistons (SHRIPISTON.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:36,440 INFO Nifty 50 Index (^NSEI): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:37,677 INFO Blue Jet Healthcare (BLUEJET.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:38,602 INFO Windlas Biotech (WINDLAS.NS): downloading 2026-01-24 to 2026-01-27 (inclusive)
2026-02-02 04:05:53,010 INFO Fusion Finance (FUSION.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:05:54,755 INFO SGS (SYRMA.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:05:55,885 INFO Reliance (RELIANCE.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:05:56,912 INFO Tatva Chintan (TATVA.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:05:58,036 INFO Zomato (ZOMATO.NS): downloading 2016-01-31 to 2026-01-28 (inclusive)
2026-02-02 04:06:00,235 INFO Zomato (ZOMATO.NS): no new data returned for 2016-01-31 to 2026-01-28
2026-02-02 04:06:00,285 INFO Gabriel (GABRIEL.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:06:02,390 INFO Narayan Rudra (NH.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:06:03,518 INFO Laurus Labs (LAURUSLABS.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:06:04,984 INFO BHEL (BHEL.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:06:06,085 INFO Bank of Maharashtra (MAHABANK.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:06:07,223 INFO Shriram Finance (SHRIRAMFIN.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:06:08,417 INFO Shriram Pistons (SHRIPISTON.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:06:09,541 INFO Nifty 50 Index (^NSEI): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:06:11,141 INFO Blue Jet Healthcare (BLUEJET.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:06:12,269 INFO Windlas Biotech (WINDLAS.NS): downloading 2026-01-28 to 2026-01-28 (inclusive)
2026-02-02 04:06:22,834 INFO Fusion Finance (FUSION.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:24,561 INFO SGS (SYRMA.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:25,720 INFO Reliance (RELIANCE.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:26,877 INFO Tatva Chintan (TATVA.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:28,102 INFO Zomato (ZOMATO.NS): downloading 2016-02-01 to 2026-01-29 (inclusive)
2026-02-02 04:06:29,353 INFO Zomato (ZOMATO.NS): no new data returned for 2016-02-01 to 2026-01-29
2026-02-02 04:06:29,402 INFO Gabriel (GABRIEL.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:31,492 INFO Narayan Rudra (NH.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:32,485 INFO Laurus Labs (LAURUSLABS.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
