Ticker,TradeId,EntryDate,ExitDate,EntryPrice,ExitPrice,HoldingDays,PnL_pct
NSE_AUTO,1,2012-04-17,2012-05-04,4325.95,4186.163519027011,13,-3.231347587766595
NSE_AUTO,2,2012-08-21,2012-08-24,4067.7,4013.173,4,-1.3404872532389323
NSE_AUTO,3,2012-09-14,2012-10-05,4191.2,4131.4838412095705,14,-1.4247985968321553
NSE_AUTO,4,2012-11-02,2013-01-21,4488.7,4750.088895880624,53,5.823264996115218
NSE_AUTO,5,2013-04-25,2013-04-26,4542.1,4502.194666666666,2,-0.8785657148308944
NSE_AUTO,6,2013-05-07,2013-06-10,4705.7,4600.899580754184,25,-2.227095208912928
NSE_AUTO,7,2013-09-10,2013-11-12,4697.95,4997.102870157437,43,6.367732099265362
NSE_AUTO,8,2013-12-09,2014-01-27,5351.7,5100.71447549849,35,-4.6898279892652734
NSE_AUTO,9,2014-02-24,2014-07-10,5314.0,6768.327326698222,92,27.36784581667712
NSE_AUTO,10,2014-08-14,2014-09-26,7270.65,7772.2443398488585,30,6.898892669140435
NSE_AUTO,11,2014-10-30,2014-12-16,8128.9,8208.96835465281,32,0.9849838803873924
NSE_AUTO,12,2015-01-15,2015-02-06,8614.7,8532.972684858276,16,-0.9486960096314998
NSE_AUTO,13,2015-08-04,2015-08-12,8703.6,8520.035,7,-2.109069810193489
NSE_AUTO,14,2015-11-23,2015-12-04,8395.35,8233.755666666668,9,-1.924807581974933
NSE_AUTO,15,2016-03-30,2016-04-07,8084.0,7862.902333333334,7,-2.735003298697002
NSE_AUTO,16,2016-04-13,2016-06-24,8399.35,8489.414257811053,50,1.0722765191479438
NSE_AUTO,17,2016-07-01,2016-11-04,8894.85,9846.989838143016,84,10.704394544517505
NSE_AUTO,18,2017-01-05,2017-02-15,9522.3,9668.365369011071,29,1.5339295024423942
NSE_AUTO,19,2017-03-16,2017-06-27,10056.5,10551.26976694138,70,4.919900233096795
NSE_AUTO,20,2017-08-01,2017-08-10,11170.9,10752.064600502823,8,-3.7493433787535175
NSE_AUTO,21,2017-09-18,2017-09-27,11104.85,10632.42334877678,8,-4.25423712362815
NSE_AUTO,22,2017-10-27,2018-01-17,11317.9,11528.809746643294,58,1.8635060094478133
NSE_AUTO,23,2018-04-27,2018-05-04,11581.8,11316.203333333333,5,-2.2932244268305992
NSE_AUTO,24,2019-10-18,2019-12-06,7964.75,7856.431129555943,33,-1.3599782848684165
NSE_AUTO,25,2019-12-30,2020-02-03,8325.4,7995.87572054116,26,-3.9580594260797004
NSE_AUTO,26,2020-07-03,2020-09-22,6971.05,7764.807747566339,58,11.386487653457346
NSE_AUTO,27,2020-11-11,2020-12-21,8255.2,8751.33297497932,27,6.009944943542476
NSE_AUTO,28,2021-01-08,2021-02-26,9741.25,10183.24617586452,32,4.5373661066549
NSE_AUTO,29,2021-05-18,2021-06-18,10324.0,10260.163719705697,21,-0.6183289451211055
NSE_AUTO,30,2021-09-15,2021-09-20,10297.0,10256.881333333333,4,-0.38961509824868595
NSE_AUTO,31,2021-09-27,2021-11-22,10765.15,11327.15692235554,38,5.220613947372216
NSE_AUTO,32,2022-01-05,2022-01-25,11256.85,11093.071419395817,15,-1.454923718484149
NSE_AUTO,33,2022-04-21,2022-04-22,11090.55,11019.568666666666,2,-0.6400163502561476
NSE_AUTO,34,2022-04-26,2022-04-29,11221.75,11047.627,4,-1.5516563815804094
NSE_AUTO,35,2022-05-30,2022-06-16,11491.4,11009.206666666667,14,-4.196123477847196
NSE_AUTO,36,2022-06-27,2022-09-26,11686.05,12727.440886814016,63,8.91140194346265
NSE_AUTO,37,2023-01-27,2023-02-23,13089.7,12919.719000000001,20,-1.298585911059839
NSE_AUTO,38,2023-04-12,2023-04-24,12862.2,12838.729000000001,8,-0.18248044657989726
NSE_AUTO,39,2023-04-27,2023-08-14,13071.8,15157.129302401538,76,15.95288561943679
NSE_AUTO,40,2023-09-01,2023-10-30,15928.3,15832.159011432923,39,-0.6035859982991055
NSE_AUTO,41,2023-11-16,2024-06-04,16788.9,22587.57825018225,131,34.5387622189795
NSE_AUTO,42,2024-06-05,2024-07-23,24283.75,24685.184733053913,33,1.6531002545072861
NSE_AUTO,43,2024-07-26,2024-08-05,26250.7,25092.552816782194,7,-4.411871619491315
NSE_AUTO,44,2024-09-20,2024-10-04,26394.55,25962.790095248434,10,-1.635791876548625
NSE_AUTO,45,2025-05-12,2026-01-19,23400.45,27440.676145981604,173,17.26559167016704
